genre,review
 drama ," It's a based of members from a youtube channel called RAM Gaming. the main members are Novax Played by Who Rycoln, Nova played by Matthew sia and The Dominator played by John Ashwin. it also include sub characters such as Rambro, RSS777, Drake Sugar, Wosx, The Vigilante and Doc. Novax and Nova try to do some weird stuff and The Dominator always to stop them but does eventually do it too and go on some weird adventures with their friends."
 drama ," After the fall of the Third Reich, all Nazi SS officers ran away in Latin American countries. There they created special laboratories to crate beautiful women for satisfaction of their guards' sexual desires. The main warden in this prison is a cruel woman. Their main plan is to revenge for defeat of Nazi's Germany."
 drama , A college basketball coach stands trial facing sexual allegations from a former female player from decades ago. The jury is his only hope of walking out a free man. Watch the jury face their own convictions in this thrilling courtroom drama.
 drama ," On an island off the coast of Guadeloupe, two sisters, Myriam and Vanessa, have planned to stay for a few days in the family house, where the sweet memory of their grandmother is still vivid. But Vanessa is not aware that a particular guest is expected for lunch. When she catches sight of her father, a cold and quiet man that she didn't want to see anymore, it is too late to escape the confrontation. Around the table, unsaid things, provocations and blunders will lead each individual to face their own ambiguous feelings."
 drama ," 2 SHOTS OF TEQUILA tells the story of an emotional and extraordinary encounter between Dom and Avi, two homeless men on an average day in the capital of the American dream, Los Angeles. The film is inspired by the reality of the over 500,000 people living on the streets of America. AVI, once a very powerful executive who dreamed of one day becoming a painter; DOM, homeless by choice, has been carrying a strong burden since he began his new lifestyle 17 years ago. These two unlikely heroes embark on a journey to find a bottle of Don Julio Blanco Tequila to warm up their hearts and at the same time, all of ours. AVI and DOM develop a powerful story about life, and their love for it. The surprising path of AVI and DOM is a humorous reflection of the infinite capacity of humans to adapt and survive."
 drama ," A tragic-comedy story about life's great secrets. One cold January morning the three siblings Donna (16 years), Rianne (14 years) and Plet (11) find their mother lying dead on the kitchen floor with four tickets to Barbados... Outside, a raging storm temporarily prevents the three kids calling for help. After the initial shock has subsided, it dawns on them the true implications of their mother's death: Plet will be staying with his erratically violent father and Donna and Rianne, since their father is dead, will be placed in a juvenile pension. They decide to keep Mum's death a secret and put her in the cold barn. However keeping up appearances is demanding, particularly when family and friends, neighbours and an increasingly suspicious community try to intrude all wanting to talk with their Mum. The bills pile up, as do the food and clothes to buy, schools to be cared for, homework to be done. Donna, Rianne and Plet find creative ways to take care of these, all the while dealing with the pain that they can only share with each other. Gradually they find out that Mum had secrets and there are indications that her chaotic and love filled life as Danish pop singer, cherry farmer and housewife, were just a few sides of a colorful person. For better or worse the many practical tasks brings the three kids closer to each other and themselves, and finally they are ready to go to confession, and when they do, they learn that they're all love children of Mum and her one true love Dennis - found these days living in Barbados! Mum is buried neatly and Donna, Rianne and Plet fly off to meet their mutual father..."
 drama ," After becoming involved in a killing, Kiddo gets on board Boyton's ship. When he learns what happened he dumps her on a South Sea island. Tom Brian marries her, and when Boynton returns he's furious (he wanted to marry her). When Boyton is killed Kiddo is accused of the crime and even Tom thinks she's guilty."
 drama ," A romantic drama partially set in Amsterdam, the story starts out in a mining area in Holland where conditions are about as rough as they get. Two of the miners, Italians Federico (Lino Ventura) and Vincenzo (Bernard Fresson) take off together for the city's red-light district, where the women pose in windows for prospective customers. There, the duo meets Else (Marina Vlady) and Carrel (Magali Noel) who are willing to leave their windows to spend a weekend at a resort with the two men. Soon Else falls in love with Vincenzo and the future of the two hookers, as well as of the miners, seems to look brighter."
 drama ," Yasin is a well educated young man and son of a pious man. His father dies in a truck accident and comes to village to find the truck driver and revenge him. He takes shelter in his father's friend Hossain's house and sometimes he and his father have spiritual conversation. Poribanu, daughter of Hossain loves truck driver Lokman who happens to run away Yasin's father. Yasin and Poribanu become good friend as he lives in their house. Meanwhile, he starts realizing spiritual power inside him and solves difficulties easily. But the power starts diminishes because of his pride and attraction to Poribanu. Now, he is looking for the way to get back the power again."
 drama ," Paul, a shy photographer of 30 years, avoids relationships in favor of the safety landscape photography. He is drawn into intimacy by a teenage youth who moves in next door and insinuates herself into his life."
 drama ," Sometimes it's tough being too smart and attractive. As her younger brother reminisces in voice over, Marcela Flores's Anita does well in school, but then she spots her already short-fused dad with... Ultimately she finds her refuge in tracking bugs, but finally Mom has to reach for that flower pot. Coming of age can be difficult and painful in the first ever all-Honduran feature."
 drama ," Going to Seoul with dreams of opening her own beauty salon, but with no money to start out with, a young woman is befriended by an old madam who plans to make her a prostitute. Escaping from that situation, the girl becomes a masseuse in the hopes of scraping together enough money to go into business"
 drama ," The oldest daughter of an impoverished Montreal family, Monique Sparvieri vows to find a way to get out of the ghetto in which she lives. Abandoned by Michael, the love of her life, Monique finds herself alone again when her second husband, Gaston, is sentenced to ten months in prison. While many other women her age are still dreaming of Prince Charming, Monique takes her own destiny in her hands. She and her new love, Gerald Simard, plan a series of bank robberies. Intoxicated by passion and success, Monique isn't afraid of anything and she wants to make sure that her children don't experience the same miserable upbringing as she did."
 drama ," So-yeon becomes pregnant at 18 and moves in with her boyfriend, Won-jun. Won-jun does not accept the responsibilities of fatherhood, and continues to behave as if he were single, bringing many women into his home. When his son becomes a burden to him and interfering with his womanizing, Won-jun decides that it is time for he and So-yean to part"
 drama ," 'The Story Isn't Over Yet' is the story of displacement, power, and vulnerability told through the relationship between a hostess, the bartender she loves, and the boss who controls them. The story is set in the underworld of the New York City's Japanese Diaspora."
 drama ," Scotty White (age 19) must stop 'going steady' with Janice Wilson (age 16) when Janice's parents intervene. Frustrated, idle and without Janice's restraining influence, Scotty encounters Cholly and his band of disorganized, fun-loving delinquents. Soon he has Janice (who seems considerably the more mature of the two) mixed up in their doings, which begin to seem less and less like harmless fun... High school senior Scotty White is a good kid. His mother worries about the influence of a local gang of trouble makers, they who cause a ruckus where ever they go, but his father trusts him to do the right thing if confronted by the gang. Scotty becomes despondent when the parents of his sixteen year old girlfriend Janice Wilson forbid the two from seeing each other. Mr. & Mrs. Wilson like Scotty but they feel Scotty and Janice are far too serious about each other than they should be at their tender ages. Out alone one evening, Scotty gets caught up with the gang when they help him out of an altercation where he was an innocent bystander. What Scotty does not know is that they were the initiators of that altercation. The gang is led by Cholly and Eddy, both thugs with a violent and sadistic streak. Eddy doesn't much like Scotty and does whatever he can to implicate Scotty in whatever wrongdoing. When things start to get out of hand with Cholly and Eddy, Scotty has to do something to get his life back while protecting Janice."
 drama ," 10-year-old Charlie Taylor, a transgender boy, flips normalcy on its head and brings equality and acceptance to his small town of Normal, Illinois. An original and charming movie-musical for all ages."
 drama ," A paranoid prison guard moves into a village flanked by a state motorway. He befriends his new neighbour, an unemployed hypochondriac supported by his wife, working in the local grocery. Weary of life and caring for her two sons, she develops an attraction to the nightclub bouncer, but he is in love with the club stripper, who is in turn waiting for the father of her child to return from the same prison where our prison guard works. A story about the demons of our day."
 drama ," Inner city boys Jonathan, Danny, Tony and Mike met in Juvenile Hall. Twenty years later, their love and loyalty for each other is as powerful as the High Risk Behaviors (HRB) they share and can't resist. Though brotherhood provides some emotional stability and happiness, it also constantly threatens their very existence because their addictions feed each other. Luckily, these guys have enough of a conscious to channel their addictions in Robin Hood like fashion."
 drama , Pete is a semi-successful owner of a small Advertising Agency in Honolulu. He is trying to hold on to his past life being a free spirit while maintaining his present life as a husband and father. It is getting increasingly difficult to balance the two and his karma is starting to catch up with him.
 drama ," When her husband becomes ill with heart problems, Joanne Tilford reluctantly returns to her family after a six-year stay in a mental institution. Her children are strangers to her and the woman who has been raising them is hostile to Joanne's presence."
 drama ," Paris, 1871. This is a story of the women trapped in a luxury brothel, 'Paradise'. The very young Rose came to Paris in search of her mother, former prostitute. She is trapped and forced to enroll in Paradise. Vera is 35 years. She knows that the end of her career as a prostitute is near. She is betting everything on the Baron Du Plessis, her main client and the only one able to redeem her debt. Hortense is the owner of Paradise. She must take care her girls and resist pressure from a thug from the suburbs who is charging her money."
 drama ," Jesse Hallam, an illiterate coal miner from Kentucky, moves to Cincinnati so that his daughter may receive spinal surgery. Determined to support his family in the city, he decides he must learn how to read and write as an adult, and resolves to graduate from high school."
 drama ," Sensual. Romatic. Provacative. The second internationally acclaimed collection of short films that explore and expose the dynamic sensual electricity between ""straight men"" and gay men, obliterating any past preconceived notions of sexual preference! A collection of short films. Sensual. Romatic. Provacative. The second internationally acclaimed collection of short films that explore and expose the dynamic sensual electricity between ""straight men"" and gay men, obliterating any past preconceived notions of sexual preference."
 drama ," After husband and wife team, Adam and Evia start to experience a string of financial downfalls due to Adam losing his corporate job, they are approached by Evia's boss Shay, who gives them a 5 million dollar offer in exchange for one weekend alone with Adam for her 50th birthday. Evia turns down the offer without question but when her struggles seemingly become larger than her faith, Adam begins to consider trading his soul for the money. Like most forbidden deals, it's not long before the offer begins to feel a lot like dancing with the devil."
 drama ," In the Karakum sands, the only living plant seems to be the tree Dzhamal and her husband shepherd Nazar have set. Then it's war. When Nazar comes back from a convalescence at the hospital, everything seems to be just as before. But is happiness still possible ?"
 drama ," Helen, a divorced, attractive twenty-something Los Angeles office worker, has just broken up with her possessive boyfriend Paul. Living beyond her means, Helen soon loses her car and her apartment, and has to move in with her friend Donald, an aspiring screenwriter. Helen helps Donald with his screenplay, while secretly writing her own. Donald introduces Helen to Max, a producer who takes an interest in her and her screenplay. Feeling cornered by Paul, Max and Donald, who also wants a relationship with her, Helen has a series of casual affairs. These flings and her past relationships end up in her screenplay, which she is successful in selling."
 drama ," A quiet young girl has a dispute with her mother. She decides to enter the monastery to become a nun. Upon her arrival, she is given a new name, Maria, and a mysterious past is brought out along the way revealing the history behind her rebellious acts."
 drama ," Two friends are living in the Boston Italian neighbourhood. Freddie is a documentary filmmaker who wants to finish a film profile of the area and Mac is an investment banker. To make his movie Freddie needs approval from Dom Di Bella who has a high profile in local community because he played gangsters in the movies. Meanwhile Mac is very cruel and violent towards his girlfriend Danielle, and it makes her wonder why she didn't chose sensitive Freddie."
 drama ," Abi Wright is leading the search for her friend, Sam Jackson, last seen in August 2003. A month after Sam's disappearance, Abi made a vital breakthrough, stumbling across a VHS containing part of a video diary. Sam had secretly been conducting a one-woman reality TV experiment, recording her experiences phone dating. As more tapes come to light, it is clear something went badly wrong - what really did happen to Sam Jackson?"
 drama , Mary's (Amy Smart) boyfriend breaks up because she's too boring. In the subway she ends up with an interesting man's cell phone. She calls him and asks if she can write a story about him and gets permission to use the contacts on his phone.
 drama ," The movie is an entertaining and a cinematic journey of a morally-stricken Chief Minister who works efficiently and actively to help a beleaguered elderly singer who is yet to receive the government allotted flat applied for eight long years ago! The story line depicts originally of characters such as the CM, his wife, his PA, the Principle Secretary and many personnel from the assembly. Story revolves within the time period of afternoon 3pm to 6pm dawn during which it highlights the political decision making process and also gives us an insight to the unending mind games between politicians and bureaucrats within our system. Political movies, until now have shown people striving for the chair and power, but 'Aajcha Divas Majha' defines the hard stand taken up by a conscientious Chief Minister fighting to keep the self-esteem alive! The story inserts a ray of hope in political surroundings where emotions have little or no value."
 drama ," The plot of the film revolves around the three lead characters J. K. Balaganapathi (JKB), Sindhamani aka Sindhu and Bhairavi. A Carnatic singer (JKB) at the peak of his career loses his credibility as he gets addicted to alcohol due to the loss of an intimate companion (Sindhu). Bhairavi (JKB's wife) tries to help him get rid of the addiction and fails. As a last resort she requests Sindhu's help and succeeds. The status of relationship between the three after his makeover is the climax of the film."
 drama , 1 - the last day in the life of Pasolini but from the look of his aggressor a ragazzi - like any other his friends - his environment - his tragedy 2 - a group of ragazzis working with their wooden carts in the city of Cordoba but the gaze is focus on them - playing in the river and with a mysterious woman Ragazzi is a symphony in two movements
 drama ," Just released from jail, Kenny Carlson is happily received at home by mother Sharon and, after an initial hesitation, by doting kid brother Bobby, while sister Dede looks down on him. Kenny soon gets a job, but the family worries when he arranges for his former prison mate Warren Stubbs to be engaged too, and welcomes him at home. The men become suspects in a senseless nocturnal crime."
 drama ," A group of people -students, an elderly couple, a violinist searching for her husband (taken by the KGB), anxious parents, a priest and others- find themselves in the same place, on the evening of January 12, 1991. They are defending their newly-established freedom against the Soviet occupiers. They position themselves at the Television Tower where the Soviet troops are trying to take control of communications (under the orders of Mikhail Gorbachev). The protesters are unarmed. New friendships are formed. But soon the tanks and troops advance and threaten the singing protesters."
 drama ," 23 year old Jame Dean Ray is a small time drug dealer bent on self destruction. The product of a broken home, Jimmy refuses help from those around him and spends his final hours hanging out and selling drugs with of course and occasional robbery."
 drama ," A gang of crooks evade the police by moving their operations to a small town. There the gang's leader encounters a faith healer and uses him to scam gullible public of funds for a supposed chapel. But when a real healing takes place, a change comes over the gang."
 drama ," Gilead is a lumber town that is dominated by two branches of the Kidder family: the puritanical, ultra-conservative side led by Enoch and his son John, and the hedonistic branch led by Enoch's brother Aaron. Aaron plans to sway John to come over to his side by using a young girl who has lost her memory to lure him over, but when he kidnaps her John sets out to free her. Complications ensue."
 drama ," Ambrosia flowers thought she was just your average girl. But life does not work out the way she expected. Her husband is tragically murdered and her life spirals out-of-control. Moving back home with mom reveals details about her identity which she is not quite ready to hear. Ambrosia discovers these truths while her mother is pressuring her into a new relationship, a strange man is stalking her, her hormones are going wild from her pregnancy along with battling the social stigma of being unwed mother, and her best friend is too self-absorbed to be of any help. In the end she discovers a truth that gives her peace, That tragedy is all around her, but so is love."
 drama ," After moving into a new home, couple Bobby and Teeny begin constant arguing. Bobby is busy with his new job at a local factory, and Teeny, who has a bad past with her daughter Robbie, is left in charge of the household, leading her to take out her stress on Robbie until the intervention of a helpful and caring woman named Mary gets Teeny's attention. But is it already too late?"
 horror ," Four high school students embark on a terrifying journey through ShadowView Manor 2 years after a horrifying s̩ance gone wrong. Intern Raven, decides to reconnect with her elementary school friends Kota, William, and Jessica by bringing them to her new workplace, ShadowView Manor for a bit of paranormal investigating. Hearing more forbidden secrets from the night janitor sends them into a dark descending spiral of terror."
 horror ," Hollywood has long since been a haven for vampires and other underworld creatures. They have used the industry to fashion their own lore while protecting them from a human society. Detective Peter King becomes involved personally and professionally with Osvanna Moore, once scream queen, now horror studio mogul and a 400 year old vampire. Together they try to outpace a serial killer who has targeted Osvanna and much of her vampire clan...The Vampires of Hollywood."
 horror ," When the daughter Emma of the technical writer Allen Pyke and the photographer Julie is found slashed in the throat and wrists in their locked apartment, the couple decides to move to an isolated cabin in the mountains in Kingspike. Julie is very depressed and blames Allen for the death of Emma. Once in the new home, Julie sees the spirit of Emma in a photo she took in a nearby abandoned prison and she becomes obsessed shooting pictures of poltergeists. Allen is advised to move from the place by the local Jim Payne, and on May 21st, Allen finds that the former dwellers of the cabin have committed suicide, and he investigates the death in the spot and finds that many people died around May 22nd. He decides to move with Julie to a hotel, but she does not want to give up on Emma."
 horror ," Set in a dark prison cell on death row, a serial killer ponders the meaning of his life, and decides to kill himself just to experience the rush of dying. He notices that every time he tries to kill himself, some other 'bad' person dies instead. He assumes he is dreaming, as he is also haunted by a strange creature like prison guard who appears every time he attempts suicide. The murderer tries to come up with bizarre ways to finally kill himself once and for all. Ultimately, there is a chilling confrontation between the murderer and the creature haunting him."
 horror ," This is a horror trilogy ""about an antique shop where the pieces of the furniture each have their own stories from the past. The new owners get their little piece of horror,"" says Joey Reyes. In ""Kama,"" Aleli purchases an antique bed, not realizing that its previous owner of the bed is out to claim her son. ""Aparador"" is about a couple who purchased an antique cabinet where a young man died inside before. In ""Tokador"", an independent woman gets a possessed dresser out to take her soul."
 horror ," Beautiful countess of Rudlov disappears in late 1940s. The legend blames the monster, the people blame the lagoon. Nearly 50 years later, the spirited Illona Rudlov, is a struggling ballerina living in New York. When the Velvet Revolution occurs, she decides to go to Czechoslovakia to reclaim her ancestors castle. She falls for a handsome hunter, (Jan) Paul Hawkins and is haunted by a mysterious creature there."
 horror ," Dominic and Maria were once a happy and social married couple, but an encounter with an ex turns Dominic's world upside down. Now reclusive and living in a desolate wooded area, the strained relationship is marred by Dominic's dark secret - one that has him thirsting for his wife's blood. ""SED"" is a modern take on the vampire genre, replacing an often glamorized look with a gritty view of the monster's struggles."
 horror ," (Japanese with English subtitles) After losing her parent in a tragic traffic accident, Koto develops the ability to communicate with the dead. Hospitalized for extreme trauma, Koto escapes to return to the place where her parents died. There she meets Shinji, whose lover also died in a car accident. He and Koto then embark on an illicit and terrifying journey heightened by lust and death."
 horror ," SCARS is a psychological thriller, written and directed by Canadian filmmaker Sean K. Robb. In this stark and disturbing story, Scar - a raven-haired punk with blood under her fingernails - and Scarlett - a blond beauty with a penchant for extortion - discover that they enjoy killing men together. 'Killing dudes is easy,' says Scar, as the two women embark on a violent and ruthless killing spree, pursued by the mysterious Det. Mike. A story about what happens to human beings who allow themselves to be consumed by nihilism and misanthropy, SCARS is an exploration of morality and ethics in a post 9/11 world - a tense and terrifying film that's part character study, part slasher flick."
 horror ," Echoing the distinctive and much celebrated great British Gothic Horror films of the 1960-70s, The House of Screaming Death will uphold their successful traditions with the telling of four macabre tales of terror all told by the mysterious Architect. Each horrific segment delves into explicit corners of the supernatural, summoning such damned creations as the ghostly Lady in Grey, stories of Witchcraft most foul, Vampirism and the Occult. But as these horrifying tales unfold with nightmarish conclusions, the Architect also has one last shocking secret of his own to tell. A dark and stormy night... A collector of the macabre weaves four tales of terror for a group of very special guests. ""The Lady in Grey"" - 1943; as the flames of war spread, a veteran of the Great War looks back on the history of Bray Manor and the ghosts that haunt him and the hallways of the ancient house. ""The Witch in the Mirror"" - 1970; Lily Proctor inherits the old house and as the spirit of a witch trapped in the Netherworld by the spectral Necromancers tries desperately to escape back into our realm a dark secret from Lily's past is revealed. ""The Vampyre"" - 1888; following a string of killings a young gentleman comes to Bray Manor. Painted as an outcast by the villagers he befriends a helpless stranger, but his kind heart may be his own undoing. ""The Diabolique"" - Sam Campbell finds himself at the center of strange happenings as an ancient, demonic spirit strives to break into our world. Each of these stories has a sting in its tail, but the final revelations of who the Architect is may just be the biggest shock of all."
 horror ," A Gritty paranormal horror about a team of 6 specially talented investigators looking in to 1 of history's strangest and darkest family's known as THE GRULEMS . A family of 12 who lived in the year 1818 and were said to have practiced dark black magic .Now as legend would have it the GRULEMS worshiped an evil dark entity known only as GLOR. And the GRULEMS had learnt that by each offering an innocent soul up to this dark spirit that they would each obtain the ability to return to our plain of existence for 1 night once every 100 years to act out there Gruesome fantasy's of murder and mayhem. Now 100 years later in the year 1918 there was reports in the area where THE GRULEMS used to live and 144 people were strangely killed in there sleep over the 12 nights that THE GRULEMS are said to be able to return to gather more souls. Now in modern day a group of paranormal investigators have found out about the legend and decide that there next project should be to investigate this legendary family ,they seek out the place THE GRULEMS used to live all them years ago and begin an investigation over the 12 nights legend says the family can return.. The 6 highly trained paranormal investigators and psychic's and a powerful Priest must now do battle with 1 of history's most violent and unpredictable family's known as THE GRULEMS"
 horror ," While on her bachelorette party getaway, Casey, the bride to be, gets a seemingly harmless bite from an unknown insect. After returning home with cold feet, Casey tries to call off her wedding but before she's able to, she starts exhibiting insect like traits. Between her physical transformation and her wedding anxiety, Casey succumbs to her new instincts and begins creating a hive that not only houses her translucent eggs, but feeds on the flesh of others. As her transformation becomes complete, Casey discovers that everything can change with a single bite."
 horror ," Jason Berks thought he'd solved Johnstown's vampire problem for good. Thirteen years after Jason sacrificed himself to rid the town of the demons, the abandoned mine where he buried their bodies is reopened- and four empty body bags spell bad news for Johnstown once again. The vampires, led by Rigo, kidnap Jason's mother and terrorize the town in retaliation for their years of suffering. Now, Jason's younger brother, Jimmy Berks, must awaken his half-man/half-vampire brother and deal with the wrath of the bloodsuckers... this time with the help of some friends. Led by ex-hockey star and crazed psychopath J-Mack, Berks and a vampire-killing posse load their shotguns, sharpen their stakes, and wait for the sun to go down so they can finally send these monsters back to hell."
 horror ," A drifter/hitman is hired by a local business man to kidnap the local oil baron. The hitman had been reared in squalor, suffering the abuses of his whoring mama. When the baron escapes his assistant must chase him while the hitman takes care of a few loose ends."
 horror ," When a handful of friends stumble upon the abandoned building, they come face to face with a biological weapons experiment gone catastrophically wrong. They also confront a maniacal scientist who predicts life on Earth will end in 48 hours if the accelerated bacterial mutation cannot be halted. As the virulent, flesh-hungry contagion spreads from person to person, rendering each host into a pile of infectious ooze, it begins to multiply and increase in size. A covert military force sent in to contain the spread and destroy the organism discovers the extent of the slithering mutation, but by then it's far too late for conventional tactics. Extreme measures are required if anyone is left standing in one solid piece to do battle."
 horror ," Fates collide in this gritty supernatural horror film set in the wild west. In the Cimarron Territory, violence and vice reign supreme. It may be no place for a woman on her own, but bounty hunter Ree Cutter was raised on dust and bullets. When the youngest son of the notorious Kilburn Clan earns a price on his head, Cutter hunts him down to drag him to justice. But a vicious predator descends on her isolated ranch, leaving little hope for escape. Unable to trust anyone as far as she can spit, Cutter must find a way to work with ""The Butcher"" in order to survive the night."
 horror ," When a group of college kids win a trip to New Orleans for Mardi Gras, they soon find themselves on a rollercoaster of survival as bodies drop left and right. When the workers at a local VooDoo tourist attraction begin turning up dead, the teens must bind together and stay alive to figure out who is behind this most wicked plot. But, hey, who can be inconvenienced at the biggest party of the year?"
 horror ," A cataclysmic event of Biblical proportions turns much of Earth's human DNA into creatures ravenous for living flesh. In the post-apocalyptic aftermath, a small band of survivors fight them off while crossing open country to the last safe haven on the planet."
 horror ," Murder, suicide, church burning's. For their first three years, Norwegian Metal band MAYHEM, changed rock n' roll, participated in Satanic rituals and imploded in the murder of it's leader. Mayhem is not just an independent horror documentary, it's a black metal musical, that proves life and art can be eerily similar."
 horror ," It has been said many times--- the truth is out there. A group of teenagers with various degrees of psyshic awareness attempt to talk to dead spirits to resolve conflicts in their past. Instead, they stumble on something much more interesting. Human beings don't have the monopoly on love. Rather, the desire to help, the need for companionship, the ability to sacrifice one's happiness for another--- these are traits shared by all beings. As we realize the truth, then there is still hope for a peaceful co-existence between all creatures of the universe."
 horror , Audrey is a high school girl who is used to getting what she wants. That is until a new substitute teacher shows up at her school. Wanting what she cant have drives her to the edge of insanity as she breaks all the rules to get her way. If she cant have him... no one can.
 horror ," Powerful witch Morgan heads to a festival at a bed and breakfast nestled in the small town of Stevenson, Texas. There, she and her coven get more than they bargain for when they meet Reverend Montgomery, a man who has more than the church on his side. In this return of Morgan from the film Sinner, the passive witch must call up her greatest powers to save her coven and right the wrongs of the town and congregation."
 horror ," Five young American have come for vacation to Peruvian Jungle to discover the old Incan ritual party called AYAHUASCA. While trying to enjoy and find the Lost City ""The Gran Pajaten"", they are been caught by a predator which is the protector of the jungle and its treasures."
 horror ," When Doug and Amanda Simmons move from New York to London, after Doug is promoted to Vice President of European Operations in his company. Amanda takes control of house hunting and their domestic arrangements choosing to set up their new home in a small country village just outside of London in Surrey. Which is Amanda's ancestral home on her mother's side of her family. Doug finds himself in the midst of strange events surrounding their new home."
 horror , Legend says that evil haunts the river where a woman drowned her children for the love of an undeserving man. Now she searches through the dark regions and black recesses of the damned possessing the doomed. They say she wanders in the dark crying for her lost children. They say if you see her... run.
 horror ," Molly, together with her three art student friends, embark upon a mission to find an empty house in London, with the view to the living as squatters, free from rent, and free to party. Having found the ideal squat, they break in and go about the merry business of dressing the stark interior to reflect their artistic selves. Darkness pervades their new dwelling place, a darkness through which they discover the full implications of their intrepid choice. A nightmare unfolds that traps the viewer and protagonists alike in a terrifying and unforgiving new reality. Who or what is orchestrating their bloody demise and why? The house appeared to be empty and yet a malevolent force is clearly at work."
 horror ," The movie opens with an ancient Chinese mother and daughter. They seem to spend happy moments with each other with the mother being pregnant. The movie then moves to the present where a happy couple Krish [Siddharth] and Lakshmi [Andrea Jeremiah] make love, bringing in their memories of the times they met and how their love blossomed. They suddenly notice that a new family move in to the next house. Krish is a doctor who uses electrodes inserted into the brain to bring sensation to numb fingers. He is close to another doctor, Dr.Prasad, who is a psychiatrist."
 horror ," As ex-bandit, Shaw (SCOTT GLEINE), travels aboard the 1800's Central Pacific Railroad towards a better life in California, he befriends a mysterious school teacher, Ms. Josephine Tate (STEPHANIE LAFFERTY), and before long the two discover that not all is as it seems on board the FRIGHT TRAIN!"
 horror , After the event of Jill's killing spree. The murders are not over. They start with a blood bath of slaughter. Lori must uncover the masked killer before the Prescott family tree will be finished.
 horror ," When Marian Longosi goes into hiding to escape her abusive ex-boyfriend she takes a job house-sitting. This results in her acquiring a canine with some odd habits as roommate. The small town seems safe enough but first, but Maria soon learns there's a black bear on the loose and then the police find the body of slaughtered man. To top it all off Jeff, her ex, is doing everything he can to keep in touch. Has Maria really found the safety she's been seeking in this small town or will her new fierce protector prove to be more dangerous than anyone would dare to guess? There's only rule when caring for this canine: Don't let her out after dark!"
 horror ," In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named Lou wakes up after a wild night of partying with symptoms of a strange illness and recurring visions as she struggles to get a grip on reality while stories of conspiracy spread."
 horror , A film producer is trying to sign the deal of a life time before a demented gimp kills the cast & crew to his latest film.
 horror ," The evil Dr. Krupp, once again trying to get possession of the Aztec princess Xochitl's jewels, hypnotizes her current reincarnation, Flor, to get her to reveal the jewels' location - Xochitl's tomb. Confusion reigns as Krupp and his thugs are opposed by Flor's lover, Dr. Almada, his assistant, and wrestling superhero, El Angel. Krupp finally meets his match, however, when he comes up against Popoca, the warrior mummy who guards Xochitl's tomb."
 horror ," This low budget first film from director Jean Rollin is in reality two very loosely-connected, surreally erotic shorts about vampirism. In the first, three Parisians including a psychoanalyst try to convince four neurotic sisters living in a decaying country chateau that their belief that they are 200 year old vampires is false. The alluring young women are influenced and controlled by a enigmatic disembodied voice which turns out to be the an aging, aristocratic lord of the manor, whose motives are unclear but clearly perverse. Local rustics unite to hunt down and kill the sanguine siblings. In the second, the Queen of the Vampires and her acolytes arrive on the scene, resurrect the dead, and promulgate the cause of the Undead while a medical researcher works to find an antidote to vampirism."
 horror ," During a drug raid, a narcotics officer confronts a strange Voodoo priest named Dr. Death, who is chanting. The officer and the priest shoot it out and they both wind up dead. Later, the two rise from their graves and return to the land of the living as zombies. Dr. Death is resurrected with a new mission in mind, to take over the world. The ""zombie"" cop enlists the aid of his old police buddies to stop the mad priest."
 horror , Four ex classmates get together to celebrate the pregnancy of one of them. The venue chosen for the party is a country house located one hour away from the city. It has been a while since the four of them saw each other for the last time and one recently committed betrayal threatens to destroy their long and deep friendship. The revelation of a dark secret and a series of violent deaths transform the baby shower into a nightmare. A very disturbing one.
 horror ," A decent-looking lad called Dennis Skinner rents an apartment in a couple's house, Kerry and Geoff. At night he roams the streets with a goodie-bag filled with knives looking for victims to skin, constantly followed by the hobbling, wobbling junkie Heidi who was mutilated by him and is now looking for revenge. Dennis is attracted to Kerry and wants to show her the real him."
 horror ," Confined to a cell in a mental asylum, young Jessica has a tale to tell, if the doctors will listen. See, Jessica comes from a family a bit more dysfunctional than most. Her sexy sisters Brenda and Tawny would frequently tie her up in her bedroom for her own safety, they claimed. Maybe, but more likely to prevent her from interfering in their favorite pastime. Seems the two sisters have a habit of seducing hapless males into returning to their secluded backwoods cabin, only to be trussed up, brutally butchered and snacked on! But dad's in the house, why won't he do something about these ghoulish shenanigans? Oh, that's right. He's dead! Not that that stops the sisters from doting on dear old dad, or at least what's left of him. Once done with their unfortunate victims, the girls have been tossing their chopped-up remains in a nearby creek. But someone else has been depositing their dirty secrets their too. The sisters don't make much of the discarded container of biohazardous waste they find there until the toxic sauce has an unexpected effect on the body parts at the bottom of the creek!"
 horror ," Drug lord, Raul Castillo, awakens in the middle of nowhere. He soon discovers he is to be the guinea pig for Unknown's deadly trials. With only a modified cell phone which connects him to his tormentor, he must suffer a gauntlet of penalties in a fight for his life!"
 horror ," After succeeding the throne, King Kim Han-Jik entrusts his children to his faithful servant Lee Kang-Hak. Suddenly he commits suicide and the newly appointed Lord of the town has evil plans for Kim's daughter, Suk-Young. But he's in more danger of being killed by her and Kang-Hak saves the Lord by killing her and all Kim's children. Then Kang-Hak himself becomes Lord of the town. Suk-Young's ghost begins torture Kang-Hak and villagers die every day until he is the only one left. When Kang-Hak is next to be killed, King Kim's ghost takes on the other ghosts. Kang-Hak awakens and erects tombstones to console all the ghosts."
